global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
dealerships_nego__506,dealerships_nego,dealerships-nego.csv,2026_19,97,0,buyer,940.0,952.0,,"Oh my goodness. Okay. Let me call my client and see what she says. Oh no. Okay, dude. It's her decision, you know? I don't sign the bill.",sale,0.0045296162,0.0014274686733333328,0.0017881382666666667,0.025083968666666668,0.31337893666666666,0.0030123462999999996,0.016836532133333335,0.02357841443333337,0.0022701906333333333,0.019918610533333336,0.05115778353333341,0.0010922739,0.0013268978833333332,0.0022661424666666668,0.0009152913333333334,0.00070366883,0.00032322351333333345,0.0014792046999999996,0.00234167712,0.00078787876,0.009405824333333333,0.0003526152166666668,0.023147739666666667,0.001079000646666667,0.00038532427999999984,0.0017406695999999998,0.007195634119999999
dealerships_nego__507,dealerships_nego,dealerships-nego.csv,2026_19,98,1,seller,952.0,956.0,,"I know, I know. But $63 Ã¢â‚¬â€ all right.",sale,0.004244653566666667,0.001124044906666666,0.0017657440666666666,0.026022592,0.3034497013333333,0.0024451063333333334,0.017624531733333334,0.02368171793333337,0.0020168242333333335,0.021282701833333334,0.055225074866666744,0.0011419690433333333,0.0013789460733333331,0.0021530159333333332,0.0009367242333333334,0.0007640346933333334,0.0003502395100000001,0.0012326329666666664,0.00198875747,0.0008069989433333332,0.007889432666666666,0.00033908785000000014,0.024178725666666664,0.0010696592400000003,0.0004136998566666665,0.0019145293666666665,0.007333567033333333
dealerships_nego__508,dealerships_nego,dealerships-nego.csv,2026_19,99,0,buyer,956.0,970.0,,So just as a heads up Ã¢â‚¬â€ the car is not even here yet. We're waiting on Ã¢â‚¬â€ this lady's Grand Highlander to get here. As soon as the Grand Highlander gets here then she can take it.,sale,0.004765911933333333,0.0013413352333333326,0.0011766699666666666,0.0064355621,0.28107461666666667,0.003918962633333333,0.027212146733333335,0.23966155593333335,0.0033612920666666666,0.0032396463666666668,0.00727343296666674,0.0009726264766666666,0.00039662818666666633,0.002878235433333333,0.001015864,0.0009822163833333333,0.00029390767666666675,0.001286860733333333,0.00268215435,0.0005972013433333333,0.009162234666666666,0.0002467055046666668,0.011539127333333335,0.0006205494633333336,0.00045219340999999986,0.0015940696666666666,0.0029501493666666666
dealerships_nego__509,dealerships_nego,dealerships-nego.csv,2026_19,100,1,seller,970.0,975.0,,Okay. How long is that going to be?,sale,0.0021106600333333334,0.0016277346333333326,0.002274937266666667,0.0088734101,0.022907191666666663,0.003061847666666667,0.027741450100000006,0.23946975250000002,0.0033028145333333335,0.0038389293666666667,0.006639675733333406,0.0014157056766666662,0.0006265306299999997,0.0033145540333333334,0.0014601357000000002,0.00104269695,0.0003710138666666667,0.0013607075999999996,0.0013947313066666666,0.0006814512766666666,0.006783887833333333,0.00018899373800000015,0.007714738166666666,0.0003838039633333337,0.00043962840333333316,0.0018761845666666669,0.0035914883133333336
dealerships_nego__510,dealerships_nego,dealerships-nego.csv,2026_19,101,0,buyer,975.0,978.0,,A week.,sale,0.0021788263,0.0017642786333333328,0.0022374626666666667,0.009679500433333333,0.061848315666666674,0.0028303025666666665,0.027274138333333336,0.2392533405,0.0027972783333333334,0.0026736379666666664,0.0023309520666667406,0.0016563032333333332,0.0007136520799999996,0.0039542696333333335,0.0015723397533333333,0.0011336716666666667,0.00036355761666666676,0.001758157066666666,0.0012729430233333332,0.0007851333533333333,0.0062358853,0.00028516600466666685,0.0139912315,0.0005914143900000004,0.00039688798666666657,0.0017015753666666667,0.003935249866666666
dealerships_nego__511,dealerships_nego,dealerships-nego.csv,2026_19,102,1,seller,978.0,980.0,,A week. Okay.,sale,0.0022896869666666664,0.0031258179666666663,0.0029155304666666666,0.011807636333333331,0.049683099333333335,0.0006964445999999999,0.025454823333333335,0.09225456716666665,0.00118262995,0.0023415429666666667,0.0018978612333334073,0.0019384822999999997,0.0008409022533333331,0.0057184821333333335,0.0012789926533333335,0.0008679979100000001,0.00031045735000000005,0.002068293966666666,0.0012235069566666667,0.0005277029,0.002633987966666666,0.0003084292900000001,0.0133733263,0.0005099700800000002,0.0002359143666666665,0.0011382844,0.010310766533333333
dealerships_nego__512,dealerships_nego,dealerships-nego.csv,2026_19,103,0,buyer,980.0,988.0,,And this thing is brand new mint Ã¢â‚¬â€ what do you say?,sale,0.005272623866666666,0.004259708833333333,0.0017865337,0.008822447766666667,0.09271392099999999,0.0011951262333333333,0.024561892000000002,0.09210708783333332,0.0028652163833333337,0.0015731579,0.0013246285666667407,0.0014787003,0.0007016854433333331,0.061873684633333335,0.0008554979533333335,0.00118130491,0.00029089815000000004,0.019652514700000002,0.0035510580666666667,0.0005845290566666666,0.0038752485666666663,0.0010295477900000001,0.0151401188,0.0013489783800000002,0.0002495091933333332,0.0006966610333333333,0.010633043
dealerships_nego__513,dealerships_nego,dealerships-nego.csv,2026_19,104,1,seller,988.0,993.0,,"This thing is brand new mint, bro. I just sent you pictures. You can see my big in the reflection, dude. Okay.",sale,0.008654148633333332,0.0042332125,0.0019870795,0.006460873099999999,0.052870050999999994,0.0015431652666666664,0.0668453241,0.3037583503333333,0.0030666202500000002,0.0014187631333333333,0.0016645302333334073,0.0012577237,0.0008371066099999996,0.068020489,0.0014508467333333335,0.00123575711,0.0003733932100000001,0.019923113033333335,0.005917594633333333,0.0008766397366666666,0.003897445566666666,0.0009354537333333334,0.009004297133333334,0.0011678571933333335,0.00040287452666666656,0.0008505520666666667,0.030329153933333335
dealerships_nego__514,dealerships_nego,dealerships-nego.csv,2026_19,105,0,buyer,993.0,1003.0,,Brand new mint. Is it certified pre-owned?,sale,0.014288635166666666,0.0028035007666666664,0.0010226238,0.0044493961,0.16139535333333332,0.0017925717666666667,0.04577969343333333,0.2139517667333333,0.0034291524333333336,0.0021193703666666664,0.002672594800000074,0.0009534045333333333,0.0006233468999999996,0.06498997793333335,0.0013129313866666666,0.0014839261666666666,0.0003719555200000001,0.019724033666666665,0.005582792533333333,0.0008673563899999999,0.008140938566666667,0.00122216427,0.037021420666666666,0.001526218346666667,0.00041996322999999987,0.0009213382199999999,0.021960999299999995
dealerships_nego__515,dealerships_nego,dealerships-nego.csv,2026_19,106,1,seller,1003.0,1010.0,,"Certified pre-owned costs a dealership right around $1,200 bucks to do, depending on the dealership. And the reason why this is advantageous is this would actually give me a longer warranty for my client.",sale,0.042311334166666666,0.0010354048333333329,0.0008189771566666668,0.0036934504333333332,0.2327951033333333,0.0016017394333333332,0.045848246333333335,0.21352068659999998,0.0016880111999999997,0.0023567063,0.003863486166666741,0.0007425870333333332,0.00046993247666666637,0.008296298033333333,0.0011627698866666666,0.0014107210999999998,0.0002834897800000001,0.0019109432,0.0036074811,0.00066151251,0.010870125466666667,0.0006507182033333334,0.038218427,0.0007720880300000004,0.0003605370633333332,0.0008400110266666667,0.020874728749999998
dealerships_nego__516,dealerships_nego,dealerships-nego.csv,2026_19,107,0,buyer,1010.0,1025.0,,"Yeah. A lot of people on a TRD Pro Ã¢â‚¬â€ what they'll do is buy it, do zero recon to it, and then just put it on their website. And there is a cost to have the certified pre-owned warranty and do that inspection. So if this thing is certified pre-owned it now becomes a really really good value.",sale,0.09760931766666665,0.13084037676666668,0.00069557389,0.004313673433333332,0.31848312666666667,0.0036778128333333332,0.0033838574000000002,0.0021123798,0.001796831933333333,0.0021612023,0.004215451166666741,0.0006040138333333333,0.00030398554333333297,0.0084069567,0.00042934955333333346,0.002736465033333333,0.00027958618000000006,0.16556350763333336,0.0036358190666666667,0.0003761895433333332,0.016600501,0.0022549889333333332,0.03863779,0.004295038950000001,0.0002800271633333332,0.0006617791766666666,0.0009236518833333334
dealerships_nego__517,dealerships_nego,dealerships-nego.csv,2026_19,108,1,seller,1025.0,1038.0,,"Yeah, it's got about 1,300 miles on it. Verifying it. I'm just giving her all the benefits. Yeah, it's got the 35-point pre-certified Ã¢â‚¬â€ all 35 pre comes to the extra warranty. That's even better than new. Look at this Ã¢â‚¬â€ this is fun.",sale,0.25219942666666667,0.17977925606666667,0.0022056351233333336,0.009352014433333333,0.21930884233333328,0.004251200233333333,0.003689683166666667,0.0021200089,0.002226433933333333,0.03839462053333333,0.013006015333333407,0.0012931118333333333,0.0019966238666666663,0.011983389433333333,0.0005322728233333336,0.005350132266666666,0.0012200702933333335,0.3135280072,0.07653698589999999,0.0011804042766666665,0.013734825999999999,0.0039191786,0.018195348,0.007979028916666667,0.0020454587266666665,0.014344770823333334,0.002158355383333333
dealerships_nego__518,dealerships_nego,dealerships-nego.csv,2026_19,109,0,buyer,1038.0,1055.0,,"Oh, that's good. That's good. I mean, that's good. I love it. This is fun. I haven't gotten to do a fun one in a while.",sale,0.22138668709999998,0.18028270943333335,0.0027094094666666665,0.010627509,0.11903883566666666,0.009334081566666666,0.004100185733333333,0.004414149366666667,0.004076858666666666,0.03822424763333334,0.012248935933333408,0.0014129511200000001,0.0020201103799999992,0.011957402533333335,0.0006555898433333335,0.004890846266666666,0.0012599103966666667,0.3136463034,0.07733471709999999,0.0012390580999999997,0.013595674333333333,0.003737410666666667,0.014224641933333332,0.007908613410000001,0.00211790836,0.014566691350000001,0.0021249559466666665
dealerships_nego__519,dealerships_nego,dealerships-nego.csv,2026_19,110,1,seller,1055.0,1068.0,,"If your client wants it, let me know, because we'll just call my lady. I'll put her in a laner Ã¢â‚¬â€ I'll call it right now.",sale,0.16320158709999996,0.05048730853333333,0.002733893233333333,0.010799714666666667,0.15292421566666667,0.11055180106666668,0.0040479101,0.005913109033333333,0.006453643666666666,0.0383909453,0.012111185200000074,0.0015022336533333334,0.001948490446666666,0.005608504866666667,0.0009125975433333334,0.006268939699999999,0.0014720142633333332,0.15110207206666668,0.07741333066666665,0.0016052222999999998,0.015461649333333332,0.0022717115333333333,0.013310814366666666,0.006099277409999999,0.00248328361,0.015905828633333334,0.00191453694
dealerships_nego__520,dealerships_nego,dealerships-nego.csv,2026_19,111,0,buyer,1068.0,1072.0,,"All right, cool. Okay, talk to you later. Bye.",sale,0.0026037956499999904,0.001855072799999996,0.0015832931,0.006129374,0.21039438,0.16421021500000002,0.0023545975,0.0075515053000000006,0.008021153999999999,0.0014957979500000024,0.0026719738000001107,0.0008452401300000001,0.00024398091999999934,0.0021406513,0.0009266548800000002,0.0048747355499999985,0.0006637892449999998,0.003823558100000013,0.0060559159999999945,0.0009879221499999999,0.019885947999999997,0.0003944011499999998,0.00542246955,0.002964018114999999,0.0009239702150000001,0.0029570479499999996,0.0003860591099999998
dealerships_nego__521,dealerships_nego,dealerships-nego.csv,2026_2,0,0,buyer,0.0,4.2400055,,"Hey, I want to see if you guys have a car available",no sale,0.00447676705,0.0028711935,0.00212811105,0.00630982815,0.0175296155,0.0039578867,0.045823303,0.45815655499999997,0.0529704823,0.0017949192500000002,0.00281475685,0.00104121265,0.00042781237,0.0071089095,0.0009451906750000001,0.0012732437,0.00033290779,0.0014925030499999999,0.00380683995,0.0005131168750000001,0.00843568725,0.00011769433,0.0038283378,0.000279862125,0.000719337025,0.00129522423,0.0028638989999999996
dealerships_nego__522,dealerships_nego,dealerships-nego.csv,2026_2,1,1,seller,5.1200027,8.3600006,,Which one you were looking at sir. I have a stock number whenever you're ready,no sale,0.003557406566666667,0.0022721504000000003,0.0017187438999999999,0.0055209608666666665,0.03305800033333334,0.0032749317333333333,0.04751637533333333,0.32937786666666663,0.03614964586666667,0.0015447194333333334,0.0025796833000000003,0.0008940302999999999,0.00037238614333333337,0.005780942666666667,0.0008700211633333333,0.0010996175666666667,0.00029144318333333333,0.0014188608666666665,0.0030979547000000002,0.0004649958966666667,0.0094190705,0.00014071916333333333,0.005973325533333334,0.00030535652333333333,0.00059273455,0.0010861221366666666,0.002686782333333333
dealerships_nego__523,dealerships_nego,dealerships-nego.csv,2026_2,2,0,buyer,9.2799987,21.7600021,,"Sure, may I have the stock number it is two two six one five eight  Two two six one five eight and it's a used one or a new one brand new  spanking new",no sale,0.0018825389,0.001583196,0.0016503508333333336,0.005928074766666666,0.031948808,0.0026282203,0.06944901,0.3226708333333333,0.0046514418666666665,0.0012578844666666668,0.0023774925333333334,0.0007085155133333333,0.00034273423666666665,0.0029486375333333333,0.0007748041966666666,0.0008722875666666666,0.0002263046233333333,0.0012040196999999998,0.0018197529666666666,0.0004177960633333333,0.006884493166666666,0.0001141723,0.006267972399999999,0.0002611028266666667,0.00043179995,0.0008117653033333333,0.0027053239666666663
dealerships_nego__524,dealerships_nego,dealerships-nego.csv,2026_2,3,1,seller,21.9400024,25.6200025,,Just give me a moment.  And may I know whom I'm speaking with?,no sale,0.0033626659666666663,0.0016266767666666666,0.0015938998333333333,0.0055727915666666655,0.03339760566666667,0.0029009528333333334,0.09697970666666667,0.50298033,0.004738677633333333,0.0014765493333333336,0.002615520233333333,0.0007806749466666667,0.0005035127433333334,0.0041757188666666665,0.00118771738,0.0011686895333333335,0.0003035589633333333,0.0016447672333333334,0.0033608315999999997,0.00066460508,0.006910736066666666,0.00012025133200000001,0.0080323935,0.00031704002666666664,0.0005782037466666667,0.00116059725,0.0065964188
dealerships_nego__525,dealerships_nego,dealerships-nego.csv,2026_2,4,0,buyer,25.6200025,27.2800026,,My name's Tommy.  What was your name?,no sale,0.0037706275999999997,0.0018655808,0.0018325667666666667,0.005826320133333333,0.021911917333333326,0.0025579819666666664,0.08068834413333334,0.4793945098666666,0.00419356935,0.0017348958333333333,0.0025317649666666666,0.0010567758466666667,0.0006128459133333333,0.003987461366666667,0.0013671490333333333,0.0013624277999999999,0.00035257428333333333,0.0020032399333333333,0.0031285532,0.0006512359666666665,0.0039316168,0.00022811945533333334,0.008782392833333333,0.00037132062,0.0005943510233333333,0.0014539162666666666,0.0061801106
dealerships_nego__526,dealerships_nego,dealerships-nego.csv,2026_2,5,1,seller,27.2800026,28.1200022,,And my name is Adam.,no sale,0.1134670471,0.0024865210333333333,0.0013558013333333334,0.0040244487,0.04317171266666666,0.0047109574,0.05097993603333333,0.2454612367333333,0.00161669135,0.0013580076333333333,0.002060906533333333,0.0009583084000000002,0.0005510817066666667,0.02168553516666667,0.0011546455,0.18789750280000003,0.0004181616833333333,0.074293786,0.003986077933333333,0.0005765669,0.0039382713,0.003167268868666667,0.009044103066666668,0.0042920899,0.00045802053999999997,0.0012702293766666667,0.005658418133333333
dealerships_nego__527,dealerships_nego,dealerships-nego.csv,2026_2,6,0,buyer,29.0600023,30.9400024,,"Adam, nice to meet you Adam.",no sale,0.1119888723,0.0022858415666666665,0.0013282497666666667,0.004550216466666666,0.03843266599999999,0.004524264466666666,0.13222916603333332,0.15373616340000001,0.0013881665833333334,0.0013886260666666666,0.0023896182,0.0009259414666666667,0.00045933980666666664,0.020056554666666667,0.0009007005666666667,0.1876833771666667,0.00036434011000000005,0.07373618196666666,0.0023222378333333338,0.00039670335000000005,0.004371766333333333,0.0031544862299999997,0.008361762066666667,0.004227613953333333,0.00037038649333333333,0.0011030728766666666,0.003078532033333333
dealerships_nego__528,dealerships_nego,dealerships-nego.csv,2026_2,7,1,seller,30.9400024,34.3000021,,"And you are looking at the Sienna Platinum 2025, correct?",no sale,0.11128372468666665,0.0025019551333333337,0.0028548363,0.01565280113333333,0.032088458333333326,0.006152047599999999,0.13328805829999998,0.15769373153333335,0.007982534866666667,0.0017663767999999997,0.0027104887333333333,0.0009798336666666666,0.00042271543999999997,0.019737437366666666,0.0007216826000000001,0.18739215463333336,0.0003233259333333333,0.0733280909,0.0022262471333333337,0.00046290655000000004,0.0051881075000000006,0.0030343539933333336,0.005312457666666667,0.004158619553333334,0.00034773964,0.0010210332766666665,0.0029449671333333332
dealerships_nego__530,dealerships_nego,dealerships-nego.csv,2026_2,9,1,seller,36.4600029,37.6600027,,Just give me a moment.,no sale,0.0033346691866666667,0.0014933180133333333,0.003224406266666667,0.0182105679,0.18155120833333335,0.028834213600000002,0.13350103336666666,0.15767416686666666,0.007780013733333333,0.0019368119666666667,0.011439628,0.0009530697733333334,0.0003964705333333333,0.0018587666,0.0007326781166666667,0.0013305242333333334,0.0002523864133333334,0.0017448969,0.0015039083000000003,0.00043561783999999996,0.009254549,0.0003274438933333333,0.007467611266666667,0.0011970912866666667,0.0003501703833333333,0.0010413146333333333,0.002639006876666667
dealerships_nego__531,dealerships_nego,dealerships-nego.csv,2026_2,10,0,buyer,37.6600027,39.1000022,,"No, take all the time you need.",no sale,0.0035157527533333332,0.0026365340466666665,0.003145353,0.018101486666666666,0.18477706633333335,0.029155159433333338,0.0036436220333333335,0.006581414200000001,0.008707612133333332,0.0019302954666666667,0.011158398433333334,0.0010548759066666667,0.0004752192666666667,0.003440703433333333,0.0005678630166666668,0.32962702709999997,0.0003497651666666667,0.003023942966666667,0.0015823827000000003,0.00037886200333333333,0.014728433566666666,0.00048492433,0.008339614933333335,0.0021945850333333333,0.0008124917166666667,0.0013016288,0.0014468832433333332
dealerships_nego__532,dealerships_nego,dealerships-nego.csv,2026_2,11,1,seller,39.1000022,46.6200027,,"Thank you for holding sir.  Right, the vehicle estimate availability  will be from 19th February.",no sale,0.004011851433333333,0.002607003846666667,0.0013109308000000004,0.0063308118,0.290934639,0.02827470513333333,0.0036657083000000003,0.006873444866666666,0.005123032299999999,0.0013837729666666668,0.011072377833333334,0.0007858392399999999,0.00043661617333333333,0.0314260319,0.0006877432166666667,0.33010497359999996,0.0003989562,0.007994085166666666,0.0025095633000000003,0.00054512277,0.020832495000000003,0.0006947094833333334,0.013440649666666665,0.0029647006666666666,0.0008342881266666666,0.0012657467,0.002686535676666667
dealerships_nego__533,dealerships_nego,dealerships-nego.csv,2026_2,12,0,buyer,46.6200027,50.0200023,,"Okay, so the car will be here February 19th.  So it is available.",no sale,0.0039834640999999995,0.002896459566666667,0.0012015097333333336,0.004845496666666667,0.3291823723333333,0.0024506653666666665,0.0043886501666666675,0.007397971533333335,0.005304761166666667,0.0014072725666666667,0.0029943175666666665,0.0010345887333333334,0.0005276099233333334,0.03914804933333333,0.0009227656666666667,0.3295175446,0.00040585282,0.010593331500000002,0.0025252103000000005,0.0006541341133333333,0.01642358366666667,0.0008772596833333332,0.015580633333333331,0.0027302022666666668,0.0007882056933333332,0.0012961817333333333,0.0032687987
dealerships_nego__534,dealerships_nego,dealerships-nego.csv,2026_2,13,1,seller,50.0200023,51.7000026,,Yes.  Okay. Yes.,no sale,0.32113423506666666,0.0021820062333333333,0.0012642781000000004,0.003874491133333333,0.3312610053333333,0.0020860165999999998,0.0037422105000000003,0.007075990000000001,0.004368363566666666,0.0015581603,0.0031870829666666664,0.00091631009,0.0003863817133333333,0.03976192566666666,0.0008769678266666667,0.0045503056,0.0003420017433333333,0.0113612405,0.0028983108666666667,0.0006201283999999999,0.010770746666666666,0.0016407940833333334,0.013304362333333333,0.0019013997900000001,0.0002783032266666666,0.0011715108,0.0032783385333333332
dealerships_nego__535,dealerships_nego,dealerships-nego.csv,2026_2,14,0,buyer,51.7000026,52.8200016,,"Awesome, Adam.",no sale,0.3211271390666666,0.0017624342,0.0012241623000000003,0.003823423233333333,0.27267675533333335,0.0028202203666666662,0.0032645038,0.0036714310000000006,0.0023252432333333334,0.0014427331666666664,0.003474448,0.0008226907233333334,0.0003125842666666667,0.012018673666666667,0.0006478378266666668,0.004553101033333334,0.00027435132999999997,0.006881621566666667,0.0025629790000000004,0.00036317762333333326,0.006985490666666667,0.0014763432500000003,0.009629650666666665,0.0012814662566666666,0.0002716866866666666,0.0010087534666666667,0.0019199882833333334
dealerships_nego__536,dealerships_nego,dealerships-nego.csv,2026_2,15,1,seller,52.8200016,56.4200019,,"But if you would like,  you can come on over and pre-purchase the vehicle.",no sale,0.32072607856666663,0.0017106187000000001,0.001258362666666667,0.0039646732,0.14581324866666667,0.003287933666666666,0.031496921633333334,0.15850321879999998,0.0024854827333333335,0.0014423030666666666,0.003713040266666667,0.0006510429566666667,0.00029106537,0.005831415666666666,0.0005437151266666668,0.004560517766666667,0.00026347743,0.0038249327333333334,0.0023410555,0.0003460780233333332,0.009091449333333333,0.0011028139633333335,0.008200729666666665,0.0006641548366666666,0.00035588229333333323,0.0010246263000000002,0.0033038752833333337
dealerships_nego__537,dealerships_nego,dealerships-nego.csv,2026_2,16,0,buyer,56.4200019,60.5400009,,"Sure.  What's the, can I talk to somebody  about the pricing of the vehicle?",no sale,0.004724218233333333,0.0012155608666666667,0.0010965998000000002,0.004080613733333334,0.27012350333333335,0.028562717533333334,0.03133153543333333,0.1581765884,0.003843059733333333,0.0009648929233333333,0.0035974768666666664,0.0005359497533333333,0.00023063544333333332,0.004761155233333334,0.0005369817000000001,0.0023317400999999997,0.00023864107666666666,0.0031203102333333334,0.004494477033333334,0.00040021374999999983,0.01592393166666667,0.0003676762766666667,0.008383278666666666,0.00124072208,0.0004359333599999999,0.0007807962666666668,0.0023322328499999997
dealerships_nego__538,dealerships_nego,dealerships-nego.csv,2026_2,17,1,seller,60.5400009,68.4600029,,"Yeah, you can come on over and meet our VIP manager.  He can assist you with the pricing  and you're looking for financing or lease or cash purchase.",no sale,0.004798464133333334,0.0015378850333333334,0.0011417367133333336,0.004389143166666667,0.35448392,0.027560429066666666,0.0308166077,0.15742417233333333,0.003155634666666667,0.0009053861466666665,0.0035895365333333336,0.0005543606533333333,0.0002464269666666667,0.0051584344333333336,0.0005791042866666668,0.0021095177666666663,0.00023933571666666666,0.0040901555000000004,0.004133565566666667,0.00042269365999999994,0.017280677999999997,0.00044508089333333335,0.011097357666666663,0.0014814770133333335,0.00037996557333333324,0.0007428027133333334,0.0024296071333333334
dealerships_nego__539,dealerships_nego,dealerships-nego.csv,2026_2,18,0,buyer,68.4600029,69.6600036,,"Oh, I can pay cash.",no sale,0.04408886413333333,0.0013379861,0.0009411851133333335,0.0033244821999999998,0.31284736333333335,0.0284146582,0.0417762177,0.214554379,0.0032595713333333338,0.0009852558133333332,0.0034917425333333336,0.0005433548699999999,0.00023563102666666666,0.006842701433333334,0.0006410451766666668,0.0032468133,0.00028808456333333335,0.004997946333333334,0.006747030900000002,0.00045096016999999984,0.016584656333333333,0.0005016626,0.009642101333333332,0.0015645266333333332,0.0004792985199999999,0.0009000995466666668,0.0021691618333333335
dealerships_nego__540,dealerships_nego,dealerships-nego.csv,2026_2,19,1,seller,69.6600036,82.5000038,,"Perfect.  So you can only bring your ID and meet our VIP manager.  So are you more available today, tomorrow,  or is Friday works best for you?  Because we also have a month-end special sale  is going on right now.",no sale,0.22847830446666664,0.0016845384,0.00322253248,0.029130026199999996,0.22162400666666668,0.003476174533333333,0.10226920823333334,0.2580046602666667,0.002645072333333333,0.05011595652333334,0.05497286776666666,0.0020520907166666665,0.0014584718300000002,0.007086584533333333,0.0010083195433333335,0.0029112928,0.00056540224,0.004574071766666667,0.004655101566666668,0.0011095333433333331,0.012510472000000002,0.0009352396866666666,0.014765832,0.0013658371333333333,0.0009276618866666666,0.0024159109133333333,0.003598374833333333
dealerships_nego__541,dealerships_nego,dealerships-nego.csv,2026_2,20,0,buyer,82.5000038,96.300003,,"Awesome, well, that's perfect.  Well, here's the problem is with VIP manager,  I feel like I'm a VIP and the car's not even there.  So I prefer not to drive all the way out there,  go through traffic just to talk about numbers  and the car's not there.  I can do this all over the phone, right?",no sale,0.2281098139666667,0.0013969048666666666,0.0032156328666666668,0.029297637199999994,0.14848895666666664,0.004451439666666667,0.11678424999999999,0.2753823283333333,0.0037134447333333335,0.05058943923333334,0.055224391000000005,0.002019445083333333,0.0014972402466666666,0.007178375133333334,0.0011343142900000001,0.0026645136666666666,0.0005968343533333333,0.0034118297,0.004972203166666668,0.0012521944766666665,0.024893987000000003,0.0008488151433333333,0.021206078,0.0011639696666666665,0.0010267346,0.0025513083666666666,0.004207295733333334
dealerships_nego__542,dealerships_nego,dealerships-nego.csv,2026_2,21,1,seller,96.300003,111.9800033,,"I got you.  But the thing is, if we are not dealing over the phone,  we are doing the deals at the store  and what is gonna be happens before,  as soon as the time that Sienna's they are pre-sold.  That one is still available for the allocation.",no sale,0.1882126869,0.0013195718666666667,0.004093657533333333,0.051672376333333325,0.31410528666666665,0.0033018755000000003,0.08300020666666667,0.064114551,0.0037371337000000004,0.0568142528,0.06804582533333332,0.002411444033333333,0.0018021902666666666,0.003610146433333333,0.0010086455000000002,0.00143097532,0.0005649610400000001,0.0021842456333333333,0.002183862966666668,0.0013338055,0.025435440000000004,0.0009583159099999999,0.0390673,0.0013464759333333333,0.00099158497,0.002717065333333333,0.002760541533333333
dealerships_nego__543,dealerships_nego,dealerships-nego.csv,2026_2,22,0,buyer,111.9800033,114.9400024,,"Yeah, yeah, I get that.  That's why I'm calling.  Like, I just don't see the sense of-",no sale,0.0026121448999999997,0.0011322284666666666,0.0017465955,0.026011328666666667,0.3468344366666667,0.0045752995,0.022705244166666666,0.020617243766666668,0.0034779073666666668,0.0077022353,0.016222535266666668,0.0008925311333333333,0.0005706236199999999,0.002571157866666667,0.0006140125866666668,0.0007746625533333333,0.00024106892,0.0018674861999999999,0.002147472100000001,0.0006298627,0.026289506333333334,0.0004161479433333333,0.03534730133333333,0.0010078192,0.0004486857699999999,0.0011091221533333334,0.00135884174
dealerships_nego__544,dealerships_nego,dealerships-nego.csv,2026_2,23,1,seller,114.9400024,116.9000015,,"That is why I'm saying, you can come on over,",no sale,0.007718168266666665,0.0013238692333333334,0.0018434602666666667,0.026265535000000003,0.5539638533333333,0.004019219266666667,0.008338679166666666,0.003685453366666666,0.0024176654,0.007282287433333333,0.016390313266666668,0.001076163,0.0005579653866666666,0.0032138330666666667,0.0005739396866666669,0.0013737588533333331,0.00022028298,0.0023819679,0.0023213014333333345,0.0004943331933333333,0.012729997666666668,0.0006308409999999999,0.02793307266666667,0.0013115536666666666,0.0003533459366666666,0.0009928235866666665,0.00089316914
dealerships_nego__545,dealerships_nego,dealerships-nego.csv,2026_2,24,0,buyer,116.9000015,118.2200012,,"you can, yeah, exactly.",no sale,0.007233364999999999,0.0014647197333333333,0.0008650478333333333,0.0038839663333333336,0.39765618999999996,0.010353956433333334,0.002107753133333333,0.0027569786333333335,0.003382320333333333,0.0008183746499999999,0.0029349858666666688,0.0006055753999999999,0.0001672873233333332,0.0037439859000000003,0.0004965623533333335,0.0018270108333333333,0.00018170622,0.003219120966666666,0.0029616871333333346,0.00026691970666666665,0.019220460000000005,0.0005078722133333332,0.008762288799999999,0.0011844185466666666,0.00024660891999999995,0.0005938478533333334,0.0005743468666666666
dealerships_nego__546,dealerships_nego,dealerships-nego.csv,2026_2,25,1,seller,118.2200012,123.2600021,,"So you can come on over, you can reserve the vehicle  and as soon as it arrived, we can deliver it to you.",no sale,0.006956017933333333,0.0014631959000000001,0.004486463533333333,0.052858364,0.3294056113333333,0.008649155399999999,0.1086993423,0.1168125492,0.0032036118999999997,0.007718329816666667,0.020023954933333334,0.0017466417999999998,0.0010711549366666665,0.0035701105333333337,0.0007299466333333333,0.0016043638466666666,0.00027258271666666666,0.0026702144533333333,0.002262755166666668,0.0005649319066666666,0.015491144966666669,0.00044982600999999997,0.010084415133333333,0.0010306248733333333,0.00032400397,0.0009792169666666666,0.0038819899933333333
